Customer Id,prediction
BQTQMJR6F4ZN,0.5581904761904761
F091BCM3W01K,0.0
9GIZ2EDVRLWJ,0.0
X1F5GA10EGW2,0.8775
UOQXCL7FDN6W,0.405
FCOYZYHNYGVH,1.0
CE3Q7PKINAVQ,0.0
QGD8B2PAHZ6L,0.0
MLIBHN453LJQ,0.32833333333333337
N7K0L7EMGCO6,0.4113809523809524
3YR06LUI7LU7,0.7683333333333333
WN20SE8YOVWV,0.4745833333333333
NLW0WEO4VYJF,0.985
D4XUCXPBBPV3,1.0
9VUFS0OZX5Z3,0.246297619047619
297BI8867BFN,0.0
VQ4UI9R9XISF,0.06
J1J2OATNQOFK,0.18749999999999997
0WYGRR9ZD48K,0.0
G04VM18NT298,0.04
AGLVD50YWY8A,0.3233333333333333
LIJT671XZ62T,0.7878333333333333
FMM5UTX1QQZN,0.8983333333333334
NBE3A806JL5F,0.18651587301587302
V6FDY8ZMJHT7,0.87
4U2XJ6271915,0.7225
QMW0R74SG4EJ,0.23916666666666664
H8TTLBTXA004,0.04
6IQUHI4IAG5S,0.08583333333333332
FI6WW6C9VUAX,0.01
WNGZ1MTX92OG,0.89
JCF5QGO6CROG,0.11
9E2LX3L8ETSA,0.29057142857142854
M7IQC8TO8JKB,0.0
ME3M7WM6T32B,0.84
EK55FNFX9Q72,1.0
652EVX4P1R3J,0.17125180375180374
YOXRHT1V7FD3,0.2755
37KGNRIHP8NO,1.0
E248WCNPHX5W,0.09
YI8YE6S0FDI9,0.99
X1YG6QWAK86S,0.9916666666666667
PRNA7A5D4V7Z,0.3154166666666666
1MZLUFQ2H718,0.17125180375180374
NAWDR2QOSPZN,0.98
84N25UU1VDZ7,0.95125
RW4TACYQD7TN,0.7058333333333333
XU7J0KZAYTF2,0.26928685203685193
XVKE0VPB65XT,0.0
NELDECJH8JRE,0.9544999999999999
QT226WRIYPMU,0.0
DFXZBIAF4FO4,0.0
893Q9C6L1A9I,0.0525
APR9MBD19RF3,0.31916666666666665
TECGU8NZHCBR,0.04833333333333333
FZUCYJ2A59A4,0.04894444444444445
8D5EJ5PR7MGI,0.01
IDJPBC358MBR,0.02
LQSEDH382NSL,0.0
772FMP9V82HE,0.1
7MWS30ZU1X9T,0.0
5XHG6C0WCYFW,0.09528571428571428
9DC62VREM4P5,0.013333333333333332
WVKMH333KJH5,0.3407142857142857
BXPPXF7AV9DK,0.25
78IYLCFC38KF,0.04
9M96CIQHVVVE,0.0
QUQLQ77VLMJI,0.71
2FRIT5RX4IMK,0.0
ALIYXHLRRENA,0.03
HNPE8NXPPZRR,0.4133333333333333
ZQTI3Z91DEPJ,1.0
KV8XSGW3GN89,0.0
R3ZCG1SLSWKD,1.0
OK8ZSJZ4PAL2,0.17
Q18FDOQ7SWAN,0.0964319209771996
TT87EQ3ID673,1.0
YQXAKC26VANV,0.6896666666666667
JX11MN1KK8IK,0.99
ACUJVWHSHMOS,1.0
567T04ZBELBC,0.9386904761904763
DWLQBX6LYCBZ,0.07416666666666667
GRMPI2MI077L,0.7998333333333334
SWK48DFRHFJL,0.4883333333333333
J8Y76Y707D0Q,0.7721666666666667
01J3KFMHSOYK,0.4711190476190476
QYE593T5WA7G,0.21408333333333332
OHAB7MK661OQ,0.023
UX10OHMFKOOX,0.6808333333333334
KG2TALV5VZIV,0.0
VYCMV99IM1E3,0.12916666666666668
QN9J18V4JOBY,0.9159999999999999
IM4JN6BKK1YN,0.4196746031746033
YK8X489TGJP4,0.96
E1PN68XOT6FI,0.069
LLW5H9DM4DQ7,1.0
SSUKLO8V0HIO,0.0
HOESPKLQ3L0O,0.9933333333333333
CE0BOB44QW5G,0.08133044733044732
PAJV1DHQ6ON1,0.9241666666666666
NAFUZO1OELXN,0.005
ACEZDHLKLA1W,0.05516666666666667
W70CRD0G57HI,0.03
TQVO2G8K8K9C,0.98
H7Q4LFE6EABJ,0.23
A0AK66S05C7G,0.0
D4JT5XNSFM51,0.15
8NN1J6J6DUL0,0.06
2XTCG1C3PMVM,0.2
9RT2SE95HUTM,0.01
QSWXLGWXYK6J,0.3575
QJHJM6SRFUPA,1.0
O7XPVQVWXDF9,0.0
307P747F1PEU,0.5816666666666667
UH7SKD1613JH,0.8466666666666667
CD6TVXTZ9DNT,0.1725
MTKIAQIQJKY3,0.17125180375180374
5F9I5P13LN31,0.15453391053391052
WSYZZ8QMFKA0,0.04416666666666666
X808V1E2X3LP,0.030416666666666665
VNOQE325D0M0,0.07333333333333333
TLSA9RCWD8VE,0.66
8BHHDH67S2TQ,0.37316666666666665
9HN7ECG7UL7Z,0.30266666666666664
E5SBCKESPTEC,0.061500000000000006
XDZP31MLASFN,0.3126525974025974
K39MIZJAM9CG,0.0
G2LKRAXWWXL8,0.0
Q0YPCKQYG8K4,0.018333333333333333
WQBZVD6P8V8L,0.0
SZ063LJZWX0Y,0.4246190476190476
BETYM5Y2K23T,0.035
TGC5KS2C7OMB,0.05
8Q0LRTYSB6KV,0.068
CZMAYIJL3GW3,0.07
UXR2KYJJTKGH,1.0
AE5PI2OEI8SU,0.050587301587301584
L17J857RSTTI,0.0
412CNI1T4EU6,0.14445238095238094
0RARWFXAGY4Y,0.99
WZX6FMF0KGW5,1.0
WZPRRZ5RQZ06,0.09583333333333333
BGQAXVAHQ3ZX,0.965
1EG2BQYRF4RP,0.7575000000000002
DYL7S6TSH3FQ,1.0
YATJNP0ATXQ6,0.22573015873015873
GVDWL1TFJ1OP,0.14466666666666667
JBNSRNI427V4,0.17
5AA3RCV59JMR,0.11602380952380953
J8KXVRW9JYM0,0.05333333333333333
0F8R4Z9SWTRY,0.1925
C0CT5ENUJZWB,0.0
9V15PL0AT9RE,0.77
M8ELTAL9NP88,1.0
0W1VC2TU9G86,0.14047619047619045
5BZOWNDY0NR1,0.0
WQI6H4AVI5U3,0.3039404761904763
RX989U7VG9E1,0.2524761904761905
XFMYS5S5UD6M,0.15493720168720168
2Q5HY0EURE15,0.019166666666666665
GE9MI25N9WQY,0.04
3FNP3MP38GYU,0.4879999999999999
ZVH36NP8OG4D,0.1375
FW8SMMMPY4WU,0.18994985569985567
O4A0OAXTM03N,0.22573015873015873
3GR83WEEQSV8,0.030416666666666665
UDLVUD5IAZSD,0.045
QASEMI999VQS,0.22391269841269834
X6ROFOLPMV9W,0.01375
3Q388GKKWUZH,0.7121666666666667
EXJFKEQ2TJ0P,0.97
FANEVXELT49J,0.24673412698412694
MYGYHGCEATIH,0.3881666666666667
UQ03LL4ATH8M,0.030416666666666665
HRRK5MPSGSV2,0.94
KGMXFOD1WZZV,0.4366666666666666
JCWRXSFRCERF,0.03333333333333333
FOX1YSDWFEGQ,0.15827777777777777
V4XLSROPQPD1,0.98
U37F5D4U2OS2,0.021666666666666664
CUH38GMHNOU4,0.2473690476190476
ROQRPJHWEX1M,0.011666666666666665
XBYGLKPWC7QG,0.99
M2734GSVMZO3,0.07
LOAVO7K4NBU5,0.09673785936285936
J3D60BHWHOWI,0.47
QIDBYFQG6LYN,0.23916666666666667
9VM3F2Z5VYOL,0.73
UJZ78FOQHCQD,0.345
JQQQEJIC25Q9,0.021833333333333337
W1GDY1SAL6QG,0.03930266955266955
B9QMO1BV0JUW,0.25
4UTLX3CJSRVK,0.8775
0H5Y5LI6PTT4,0.0
DRNMGQ7UIU49,0.2604920634920634
FTKS0A5Y7W2Y,0.01
TMQ2Q4YPVAOP,0.0
GNA46LRTKPEK,0.8347222222222221
XGH2H0GWBNFD,0.025
XXCNZB2COVXZ,0.773
7M23LC9BOL6E,1.0
CZ8AGD9TQHOU,0.96
H5UYRGVUOT07,0.3424761904761905
66D7SXR2TV47,0.033666666666666664
ZJ1POKFH28XX,0.3366666666666667
75T7UOODGNNF,0.88
EX2TE1RD9KMX,0.15
CEQYKJNOK2Z2,0.0
76DJOYWROQUZ,0.09673785936285936
ZRN4REIDC6HB,0.01
RVKZNCV7O64F,0.345
6BHXBF52EFQ1,0.474
2CRC2LOEQE52,0.3401904761904762
FK9FA72HCXMF,0.25333333333333335
FDGDWM14DMBW,0.15258333333333332
3DX6ELK6AHRZ,0.322436507936508
5937D7D840DH,0.005
9PI8I4OVIL36,0.8390000000000001
Q2C0XIMP5KBG,0.82
JROLCX6LL2RO,0.89
C6P5QGVEVQTR,0.18
3T4IU1ZJNDIA,0.507
N3ON6CQWDU4Z,0.4696645021645022
LWW08WASNJ2T,0.11967640692640692
L2RAKTUJP4HS,0.021666666666666664
6BPL2YN1MFAQ,0.11
